long,lat,date,apn,address,city,zip,units
-118.36939,34.08208,2015-03-17T00:00:00Z,,617  N HARPER  AVE,Los Angeles,90048,2
-118.35294,34.08519,2015-03-17T00:00:00Z,,750  N GARDNER  ST,Los Angeles,90046,2
-118.45173,34.04163,2015-03-18T00:00:00Z,,1729  S FEDERAL  AVE,Los Angeles,90025,15
-118.33787,34.09886,2015-03-23T00:00:00Z,,1527  N MCCADDEN  PL,Los Angeles,90028,20
-118.38306,34.03189,2015-03-25T00:00:00Z,,3203  S SHERBOURNE  DR,Los Angeles,90034,6
-118.28517,33.98747,2015-03-25T00:00:00Z,,5879  S ESTRELLA  AVE,Los Angeles,90044,2
-118.35916,34.08649,2015-03-26T00:00:00Z,,836  N OGDEN  DR,Los Angeles,90046,2
-118.19939,34.11366,2015-03-27T00:00:00Z,,607  N AVENUE 54,Los Angeles,90042,2
-118.377,34.05699,2015-04-01T00:00:00Z,,1100  S CORNING  ST,Los Angeles,90035,2
-118.43021,34.02963,2015-04-01T00:00:00Z,,2805  S SEPULVEDA  BLVD,Los Angeles,90064,3
-118.43875,34.15791,2015-04-02T00:00:00Z,,14031  W RIVERSIDE  DR,Los Angeles,91423,2
-118.25958,34.098,2015-04-06T00:00:00Z,,2323   GLENDALE  BLVD,Los Angeles,90039,2
-118.23184,34.10719,2015-04-07T00:00:00Z,,2233  W AVENUE 33,Los Angeles,90065,7
-118.34243,34.08679,2015-04-08T00:00:00Z,,850  N SYCAMORE  AVE,Los Angeles,90038,1
-118.34251,34.08692,2015-04-08T00:00:00Z,,858  N SYCAMORE  AVE,Los Angeles,90038,1
-118.45579,33.99179,2015-04-09T00:00:00Z,,2307  S PADUA  PL,Los Angeles,90291,2
-118.35252,34.08266,2015-04-09T00:00:00Z,,627  N VISTA  ST,Los Angeles,90036,2
-118.37144,34.14915,2015-04-13T00:00:00Z,,11032  W MOORPARK  ST,Los Angeles,91602,8
-118.29137,34.05615,2015-04-14T00:00:00Z,,864  S VERMONT  AVE,Los Angeles,90005,10
-118.448546,34.198585,2015-04-15T00:00:00Z,,14429  W VOSE  ST,Los Angeles,91405,2
-118.41412,34.15235,2015-04-15T00:00:00Z,,4503  N COLDWATER CANYON  AVE,Los Angeles,91604,2
-118.38274,33.95353,2015-04-16T00:00:00Z,,5762  W MORLEY  ST,Los Angeles,90045,4
-118.38295,33.95362,2015-04-16T00:00:00Z,,9051  S RAMSGATE  AVE,Los Angeles,90045,4
-118.37084,34.16367,2015-04-20T00:00:00Z,,11000  W HARTSOOK  ST,Los Angeles,91601,6
-118.37108,34.16366,2015-04-20T00:00:00Z,,11012  W HARTSOOK  ST,Los Angeles,91601,4
-118.455829,34.182502,2015-04-22T00:00:00Z,,14800  W DELANO  ST,Los Angeles,91411,2
-118.45678,33.99332,2015-04-22T00:00:00Z,,848  W VENEZIA  AVE,Los Angeles,90291,2
-118.36344,34.0853,2015-04-23T00:00:00Z,,750  N EDINBURGH  AVE,Los Angeles,90046,8
-118.32081,34.05787,2015-04-23T00:00:00Z,,838  S CRENSHAW  BLVD,Los Angeles,90005,2
-118.30446,34.05032,2015-04-24T00:00:00Z,,1115  S HARVARD  BLVD,Los Angeles,90006,2
-118.29048,34.05562,2015-04-24T00:00:00Z,,2848  W JAMES M. WOOD  BLVD,Los Angeles,90006,20
-118.31501,34.08057,2015-04-24T00:00:00Z,,5141  W MAPLEWOOD  AVE,Los Angeles,90004,1
-118.33736,34.0549,2015-04-29T00:00:00Z,,1129  S KENISTON  AVE,Los Angeles,90019,2
-118.39872,34.02823,2015-04-29T00:00:00Z,,3615  S CARDIFF  AVE,Los Angeles,90034,3
-118.33984,34.02584,2015-04-30T00:00:00Z,,4013  W JEFFERSON  BLVD,Los Angeles,90016,4
-118.46552,34.18944,2015-04-30T00:00:00Z,,6530  N SEPULVEDA  BLVD,Los Angeles,91411,11
-118.296227,34.018495,2015-05-01T00:00:00Z,,1151  W EXPOSITION  BLVD,Los Angeles,90007,1
-118.41061,34.02397,2015-05-01T00:00:00Z,,3546  S OVERLAND  AVE,Los Angeles,90034,2
-118.40268,34.02078,2015-05-04T00:00:00Z,,10300  W VENICE  BLVD,Los Angeles,90232,6
-118.38139,34.17337,2015-05-05T00:00:00Z,,5643  N FARMDALE  AVE,Los Angeles,91601,10
-118.38139,34.17354,2015-05-05T00:00:00Z,,5649  N FARMDALE  AVE,Los Angeles,91601,4
-118.403258,34.179718,2015-05-05T00:00:00Z,,6011  N RHODES  AVE,Los Angeles,91606,1
-118.31392,34.05462,2015-05-05T00:00:00Z,,938  S WILTON  PL,Los Angeles,90019,8
-118.3302,34.08445,2015-05-06T00:00:00Z,,733  N COLE  AVE,Los Angeles,90038,2
-118.38008,34.0574,2015-05-07T00:00:00Z,,1064  S BEDFORD  ST,Los Angeles,90035,3
-118.38008,34.05727,2015-05-07T00:00:00Z,,1068  S BEDFORD  ST,Los Angeles,90035,2
-118.44159,34.0495,2015-05-07T00:00:00Z,,1654  S GREENFIELD  AVE,Los Angeles,90025,3
-118.28976,33.93241,2015-05-07T00:00:00Z,,6000  S WEST  BLVD,Los Angeles,90043,1
-118.44914,33.95547,2015-05-07T00:00:00Z,,7029  S TROLLEYWAY,Los Angeles,90293,2
-118.279222,34.048772,2015-05-12T00:00:00Z,,1845  W 11TH  PL,Los Angeles,90006,4
-118.34194,34.08679,2015-05-13T00:00:00Z,,853  N ORANGE  DR,Los Angeles,90038,2
-118.34194,34.08693,2015-05-13T00:00:00Z,,859  N ORANGE  DR,Los Angeles,90038,2
-118.25811,34.01351,2015-05-14T00:00:00Z,,1002  E 33RD  ST,Los Angeles,90011,2
-118.36992,34.08426,2015-05-14T00:00:00Z,,714  N SWEETZER  AVE,Los Angeles,90046,14
-118.27418,34.07119,2015-05-18T00:00:00Z,,226  N CORONADO  ST,Los Angeles,90026,2
-118.27355,33.92698,2015-05-19T00:00:00Z,,11714  S MAIN  ST,Los Angeles,90061,2
-118.31936,34.09678,2015-05-20T00:00:00Z,,1439  N TAMARIND  AVE,Los Angeles,90028,3
-118.31936,34.09692,2015-05-20T00:00:00Z,,1443  N TAMARIND  AVE,Los Angeles,90028,3
-118.4389,34.04847,2015-05-20T00:00:00Z,,1815  S KELTON  AVE,Los Angeles,90025,4
-118.43873,34.04838,2015-05-20T00:00:00Z,,1819  S KELTON  AVE,Los Angeles,90025,2
-118.43864,34.04827,2015-05-20T00:00:00Z,,1825  S KELTON  AVE,Los Angeles,90025,6
-118.41484,34.05017,2015-05-20T00:00:00Z,,2321  S FOX HILLS  DR,Los Angeles,90064,3
-118.31225,34.08096,2015-05-20T00:00:00Z,,522  N GRAMERCY  PL,Los Angeles,90004,2
-118.28364,34.06713,2015-05-26T00:00:00Z,,336  S RENO  ST,Los Angeles,90057,8
-118.44648,34.0365,2015-05-27T00:00:00Z,,2116  S FEDERAL  AVE,Los Angeles,90025,3
-118.38128,33.9586,2015-05-27T00:00:00Z,,8748  S READING  AVE,Los Angeles,90045,2
-118.33347,34.03085,2015-05-28T00:00:00Z,,2806  S BRONSON  AVE,Los Angeles,90018,2
-118.30082,34.04657,2015-05-29T00:00:00Z,,2715  W 14TH  ST,Los Angeles,90006,1
-118.300933,34.046455,2015-05-29T00:00:00Z,,2717  W 14TH  ST,Los Angeles,90006,1
-118.46489,33.990626,2015-06-03T00:00:00Z,,750  E CALIFORNIA  AVE,Los Angeles,90291,2
-118.28944,34.05295,2015-06-03T00:00:00Z,,981  S WESTMORELAND  AVE,Los Angeles,90006,14
-118.38127,33.95661,2015-06-05T00:00:00Z,,8840  S READING  AVE,Los Angeles,90045,2
-118.42417,34.05644,2015-06-08T00:00:00Z,,1810  S PANDORA  AVE,Los Angeles,90025,4
-118.43663,34.04067,2015-06-09T00:00:00Z,,11048  W OLYMPIC  BLVD,Los Angeles,90064,6
-118.44639,34.0364,2015-06-09T00:00:00Z,,2120  S FEDERAL  AVE,Los Angeles,90025,2
-118.283432,34.052869,2015-06-10T00:00:00Z,,1017  S PARK VIEW  ST,Los Angeles,90006,3
-118.30287,34.08968,2015-06-10T00:00:00Z,,1038 1/2 N KINGSLEY  DR,Los Angeles,90029,6
-118.33926,34.05029,2015-06-10T00:00:00Z,,1333  S KENISTON  AVE,Los Angeles,90019,2
-118.34707,34.08128,2015-06-11T00:00:00Z,,534  N ALTA VISTA  BLVD,Los Angeles,90036,2
-118.17609,34.09117,2015-06-12T00:00:00Z,,3951  N DRYSDALE  AVE,Los Angeles,90032,1
-118.31167,34.07757,2015-06-16T00:00:00Z,,4807  W OAKWOOD  AVE,Los Angeles,90004,2
-118.45581,34.00256,2015-06-17T00:00:00Z,,1227  E PRESTON  WAY,Los Angeles,90291,2
-118.30028,34.05177,2015-06-18T00:00:00Z,,1029  S NORMANDIE  AVE,Los Angeles,90006,2
-118.27037,34.08297,2015-06-25T00:00:00Z,,1315  N ANGELUS  AVE,Los Angeles,90026,1
-118.45627,34.18697,2015-06-25T00:00:00Z,,14827  W VICTORY  BLVD,Los Angeles,91411,2
-118.25182,34.00713,2015-06-25T00:00:00Z,,4210  S HOOPER  AVE,Los Angeles,90011,2
-118.39208,34.05666,2015-06-30T00:00:00Z,,1115  S CARDIFF  AVE,Los Angeles,90035,4
-118.29854,34.02212,2015-06-30T00:00:00Z,,1339 1/2 W 36TH  PL,Los Angeles,90007,1
-118.29909,34.09723,2015-07-02T00:00:00Z,,1420  N MARIPOSA  AVE,Los Angeles,90027,3
-118.33994,34.08597,2015-07-06T00:00:00Z,,823  N CITRUS  AVE,Los Angeles,90038,2
-118.28428,34.09286,2015-07-07T00:00:00Z,,1170  N HOOVER  ST,Los Angeles,90029,2
-118.21626,34.12862,2015-07-07T00:00:00Z,,1735  N AVENUE 46,Los Angeles,90041,2
-118.36188,34.13309,2015-07-07T00:00:00Z,,3696  N FREDONIA  DR,Los Angeles,90068,2
-118.31054,34.09395,2015-07-08T00:00:00Z,,5531  W LA MIRADA  AVE,Los Angeles,90038,5
-118.2118,34.03348,2015-07-09T00:00:00Z,,740  S MOTT  ST,Los Angeles,90023,2
-118.30498,34.03031,2015-07-10T00:00:00Z,,2716  S LA SALLE  AVE,Los Angeles,90018,2
-118.36992,34.08458,2015-07-14T00:00:00Z,,728  N SWEETZER  AVE,Los Angeles,90046,6
-118.36992,34.08471,2015-07-14T00:00:00Z,,734  N SWEETZER  AVE,Los Angeles,90046,4
-118.36993,34.08486,2015-07-14T00:00:00Z,,738  N SWEETZER  AVE,Los Angeles,90046,4
-118.36992,34.085,2015-07-14T00:00:00Z,,742  N SWEETZER  AVE,Los Angeles,90046,6
-118.36991,34.08513,2015-07-14T00:00:00Z,,748  N SWEETZER  AVE,Los Angeles,90046,6
-118.43627,33.9995,2015-07-15T00:00:00Z,,12632  W MATTESON  AVE,Los Angeles,90066,3
-118.33552,34.08598,2015-07-15T00:00:00Z,,823  N CHEROKEE  AVE,Los Angeles,90038,3
-118.32342,34.08867,2015-07-16T00:00:00Z,,6032  W ROMAINE  ST,Los Angeles,90038,2
-118.30938,33.73516,2015-07-20T00:00:00Z,,1006  S WEYMOUTH  AVE,Los Angeles,90732,1
-118.31344,34.04252,2015-07-20T00:00:00Z,,1633  S GRAMERCY  PL,Los Angeles,90019,1
-118.35468,34.09721,2015-07-21T00:00:00Z,,1432  N CURSON  AVE,Los Angeles,90046,3
-118.41023,34.15221,2015-07-22T00:00:00Z,,12725  W LANDALE  ST,Los Angeles,91604,2
-118.45167,34.19364,2015-07-23T00:00:00Z,,14614  W VANOWEN  ST,Los Angeles,91405,2
-118.287306,34.046472,2015-07-27T00:00:00Z,,1110  S MAGNOLIA  AVE,Los Angeles,90006,4
-118.30751,34.07744,2015-07-27T00:00:00Z,,4614  W OAKWOOD  AVE,Los Angeles,90004,2
-118.34004,34.04585,2015-08-05T00:00:00Z,,4723  W ST CHARLES  PL,Los Angeles,90019,2
-118.34019,34.04589,2015-08-05T00:00:00Z,,4727  W ST CHARLES  PL,Los Angeles,90019,2
-118.462143,33.991907,2015-08-06T00:00:00Z,,804  E CALIFORNIA  AVE,Los Angeles,90291,2
-118.32011,34.02763,2015-08-07T00:00:00Z,,2367  W 30TH  ST,Los Angeles,90018,2
-118.41044,34.02374,2015-08-07T00:00:00Z,,3556  S OVERLAND  AVE,Los Angeles,90034,2
-118.27867,33.97108,2015-08-07T00:00:00Z,,7525  S BROADWAY,Los Angeles,90003,2
-118.52459,34.20368,2015-08-11T00:00:00Z,,7325  N ENFIELD  AVE,Los Angeles,91335,1
-118.3662,34.07103,2015-08-11T00:00:00Z,,8110  W BLACKBURN  AVE,Los Angeles,90048,2
-118.378,34.05742,2015-08-13T00:00:00Z,,1064  S HOLT  AVE,Los Angeles,90035,4
-118.378,34.05729,2015-08-13T00:00:00Z,,1068  S HOLT  AVE,Los Angeles,90035,3
-118.28271,33.73626,2015-08-13T00:00:00Z,,260  W 9TH  ST,Los Angeles,90731,1
-118.59512,34.20328,2015-08-13T00:00:00Z,,7310  N ETON  AVE,Los Angeles,91303,2
-118.40065,34.16686,2015-08-18T00:00:00Z,,5305  N HERMITAGE  AVE,Los Angeles,91607,4
-118.46011,33.99084,2015-08-19T00:00:00Z,,1698  S ELECTRIC  AVE,Los Angeles,90291,1
-118.2811,34.06852,2015-08-19T00:00:00Z,,218  S OCCIDENTAL  BLVD,Los Angeles,90057,6
-118.28117,34.0684,2015-08-19T00:00:00Z,,224  S OCCIDENTAL  BLVD,Los Angeles,90057,5
-118.30996,34.10087,2015-08-19T00:00:00Z,,5517  W CARLTON  WAY,Los Angeles,90028,3
-118.25363,34.06404,2015-08-20T00:00:00Z,,401  N BOYLSTON  ST,Los Angeles,90012,8
-118.25355,34.06415,2015-08-20T00:00:00Z,,407  N BOYLSTON  ST,Los Angeles,90012,3
-118.29333,34.02237,2015-08-24T00:00:00Z,,1155  W 36TH  PL,Los Angeles,90007,2
-118.45651,34.00411,2015-08-24T00:00:00Z,,1240  E MORNINGSIDE  WAY,Los Angeles,90291,2
-118.25349,34.06425,2015-08-24T00:00:00Z,,411  N BOYLSTON  ST,Los Angeles,90026,3
-118.452,33.99561,2015-08-25T00:00:00Z,,2319  S PENMAR  AVE,Los Angeles,90291,2
-118.34372,34.04234,2015-08-25T00:00:00Z,,4836  W 18TH  ST,Los Angeles,90019,2
-118.4398,34.04807,2015-08-27T00:00:00Z,,1819  S VETERAN  AVE,Los Angeles,90025,3
-118.40381,34.02281,2015-08-31T00:00:00Z,,3724  S VINTON  AVE,Los Angeles,90034,4
-118.35915,34.08552,2015-09-02T00:00:00Z,,800  N OGDEN  DR,Los Angeles,90046,3
-118.3602,34.08677,2015-09-02T00:00:00Z,,846  N ORANGE GROVE  AVE,Los Angeles,90046,2
-118.37666,34.1579,2015-09-04T00:00:00Z,,11263  W CAMARILLO  ST,Los Angeles,91601,2
-118.43177,33.95774,2015-09-04T00:00:00Z,,7777   91ST  ST,Los Angeles,90293,1
-118.33331,34.09952,2015-09-08T00:00:00Z,,6602  W SELMA  AVE,Los Angeles,90028,5
-118.358793,34.060927,2015-09-09T00:00:00Z,,5915  W 8TH  ST,Los Angeles,90036,2
-118.45272,34.15273,2015-09-10T00:00:00Z,,14655  W MOORPARK  ST,Los Angeles,91403,3
-118.24686,34.06792,2015-09-10T00:00:00Z,,917  N BEAUDRY  AVE,Los Angeles,90012,3
-118.24678,34.06805,2015-09-10T00:00:00Z,,923  N BEAUDRY  AVE,Los Angeles,90012,4
-118.37775,34.07135,2015-09-17T00:00:00Z,,415  S LE DOUX  RD,Los Angeles,90048,14
-118.29909,34.09723,2015-09-22T00:00:00Z,,1420  N MARIPOSA  AVE,Los Angeles,90027,2
-118.30663,34.05111,2015-09-24T00:00:00Z,,1053  S SERRANO  AVE,Los Angeles,90006,3
-118.39402,34.031,2015-09-24T00:00:00Z,,9218  W NATIONAL  BLVD,Los Angeles,90034,3
-118.39418,34.031,2015-09-24T00:00:00Z,,9224  W NATIONAL  BLVD,Los Angeles,90034,3
-118.26555,34.08145,2015-09-28T00:00:00Z,,1331  N WATERLOO  ST,Los Angeles,90026,3
-118.26912,33.99043,2015-09-29T00:00:00Z,,326  E 57TH  ST,Los Angeles,90011,3
-118.37679,34.1627,2015-09-30T00:00:00Z,,11262  W OTSEGO  ST,Los Angeles,91601,3
-118.45124,34.19494,2015-10-06T00:00:00Z,,6835  N VESPER  AVE,Los Angeles,91405,1
-118.32129,34.1074,2015-10-07T00:00:00Z,,2000  N BEACHWOOD  DR,Los Angeles,90068,3
-118.39609,34.16365,2015-10-08T00:00:00Z,,5120  N LAUREL CANYON  BLVD,Los Angeles,91607,4
-118.37362,34.17255,2015-10-13T00:00:00Z,,11135  W BURBANK  BLVD,Los Angeles,91601,4
-118.29127,33.90018,2015-10-13T00:00:00Z,,14506  S VERMONT  AVE,Los Angeles,90247,2
-118.40064,34.16751,2015-10-16T00:00:00Z,,5327  N HERMITAGE  AVE,Los Angeles,91607,7
-118.40065,34.16776,2015-10-16T00:00:00Z,,5333  N HERMITAGE  AVE,Los Angeles,91607,11
-118.30175,33.82159,2015-10-21T00:00:00Z,,22515  S HALLDALE  AVE,Los Angeles,90501,2
-118.36037,34.06216,2015-10-21T00:00:00Z,,716  S ORANGE GROVE  AVE,Los Angeles,90036,4
-118.36045,34.062,2015-10-21T00:00:00Z,,720  S ORANGE GROVE  AVE,Los Angeles,90036,4
-118.35868,34.07789,2015-10-22T00:00:00Z,,361  N GENESEE  AVE,Los Angeles,90036,2
-118.3835,33.96734,2015-10-22T00:00:00Z,,7832  S FLIGHT  AVE,Los Angeles,90045,2
-118.29337,34.00462,2015-10-26T00:00:00Z,,4330  S KANSAS  AVE,Los Angeles,90037,5
-118.36743,34.05071,2015-10-28T00:00:00Z,,1426  S HAYWORTH  AVE,Los Angeles,90035,3
-118.39735,34.15632,2015-10-29T00:00:00Z,,4712  W VANTAGE  AVE,Los Angeles,91607,6
-118.39734,34.15652,2015-10-29T00:00:00Z,,4722  W VANTAGE  AVE,Los Angeles,91607,3
-118.39734,34.15666,2015-10-29T00:00:00Z,,4726  W VANTAGE  AVE,Los Angeles,91607,3
-118.33173,34.08431,2015-10-30T00:00:00Z,,728  N HUDSON  AVE,Los Angeles,90038,3
-118.34547,34.08693,2015-11-05T00:00:00Z,,859  N DETROIT  ST,Los Angeles,90046,3
-118.44161,34.1724,2015-11-06T00:00:00Z,,14147  W BURBANK  BLVD,Los Angeles,91401,2
-118.45554,33.99343,2015-11-10T00:00:00Z,,2209  S MARIAN  PL,Los Angeles,90291,2
-118.38193,34.17558,2015-11-17T00:00:00Z,,11482  W HATTERAS  ST,Los Angeles,91601,6
-118.35423,34.09536,2015-11-17T00:00:00Z,,1333  N SIERRA BONITA  AVE,Los Angeles,90046,2
-118.371106,34.071739,2017-02-06T00:00:00Z,,8326  W BLACKBURN  AVE,Los Angeles,90048,3
-118.46579,34.16059,2015-11-19T00:00:00Z,,4956  N SEPULVEDA  BLVD,Los Angeles,91403,6
-118.46579,34.16074,2015-11-19T00:00:00Z,,4962  N SEPULVEDA  BLVD,Los Angeles,91403,5
-118.46579,34.16087,2015-11-19T00:00:00Z,,4966  N SEPULVEDA  BLVD,Los Angeles,91403,3
-118.35663,34.07976,2015-11-24T00:00:00Z,,453  N STANLEY  AVE,Los Angeles,90036,2
-118.35812,34.08606,2015-11-30T00:00:00Z,,822  N GENESEE  AVE,Los Angeles,90046,2
-118.44609,34.05625,2015-12-01T00:00:00Z,,10993  W WELLWORTH  AVE,Los Angeles,90024,6
-118.4216,34.010633,2015-12-02T00:00:00Z,,11403  W VENICE  BLVD,Los Angeles,90066,4
-118.42193,34.01068,2015-12-02T00:00:00Z,,11411  W VENICE  BLVD,Los Angeles,90066,4
-118.33239,34.08821,2015-12-02T00:00:00Z,,935  N HUDSON  AVE,Los Angeles,90038,2
-118.27474,34.09179,2015-12-03T00:00:00Z,,1657  N GOLDEN GATE  AVE,Los Angeles,90026,3
-118.33052,34.09994,2015-12-04T00:00:00Z,,6425  W SELMA  AVE,Los Angeles,90028,4
-118.33839,34.04934,2015-12-07T00:00:00Z,,1365  S HUDSON  AVE,Los Angeles,90019,2
-118.39353,34.03187,2015-12-08T00:00:00Z,,3139  S DURANGO  AVE,Los Angeles,90034,3
-118.37376,34.07189,2015-12-08T00:00:00Z,,8408  W BLACKBURN  AVE,Los Angeles,90048,8
-118.46533,34.0492,2015-12-09T00:00:00Z,,11837  W KIOWA  AVE,Los Angeles,90049,8
-118.46545,34.0491,2015-12-09T00:00:00Z,,11841  W KIOWA  AVE,Los Angeles,90049,8
-118.46556,34.04901,2015-12-09T00:00:00Z,,11847  W KIOWA  AVE,Los Angeles,90049,8
-118.31665,34.07906,2015-12-09T00:00:00Z,,412  N NORTON  AVE,Los Angeles,90004,12
-118.31665,34.07929,2015-12-09T00:00:00Z,,424  N NORTON  AVE,Los Angeles,90004,10
-118.20511,34.07572,2015-12-15T00:00:00Z,,3411  E ALTURA  ST,Los Angeles,90031,3
-118.20169,34.07331,2015-12-15T00:00:00Z,,3620  N BROADWAY,Los Angeles,90031,2
-118.38589,34.15064,2015-12-16T00:00:00Z,,11607  W MOORPARK  ST,Los Angeles,91602,4
-118.31928,34.09966,2015-12-16T00:00:00Z,,1554  N GORDON  AVE,Los Angeles,90028,4
-118.31935,34.09996,2015-12-16T00:00:00Z,,1566  N GORDON  AVE,Los Angeles,90028,2
-118.3774,34.18638,2015-12-17T00:00:00Z,,11312  W VICTORY  BLVD,Los Angeles,91606,4
-118.37776,34.18637,2015-12-17T00:00:00Z,,11324  W VICTORY  BLVD,Los Angeles,91606,2
-118.36079,34.08636,2015-12-17T00:00:00Z,,835  N ORANGE GROVE  AVE,Los Angeles,90046,2
-118.39612,34.15171,2015-12-18T00:00:00Z,,4446  N LAUREL CANYON  BLVD,Los Angeles,91607,3
-118.39614,34.15189,2015-12-18T00:00:00Z,,4452  N LAUREL CANYON  BLVD,Los Angeles,91607,4
-118.39613,34.15202,2015-12-18T00:00:00Z,,4456  N LAUREL CANYON  BLVD,Los Angeles,91607,4
-118.36588,34.02889,2015-12-21T00:00:00Z,,5550  W BLACKWELDER  ST,Los Angeles,90016,2
-118.29505,34.05205,2015-12-23T00:00:00Z,,1021  S CATALINA  ST,Los Angeles,90006,4
-118.26982,34.05021,2015-12-23T00:00:00Z,,806  S COLUMBIA  AVE,Los Angeles,90017,2
-118.33129,34.08413,2016-01-06T00:00:00Z,,723  N WILCOX  AVE,Los Angeles,90038,2
-118.33128,34.08435,2016-01-06T00:00:00Z,,729  N WILCOX  AVE,Los Angeles,90038,3
-118.27034,34.134455,2016-01-07T00:00:00Z,,4009  E BEMIS  ST,Los Angeles,90039,3
-118.45508,34.00224,2016-01-08T00:00:00Z,,1240  E PRESTON  WAY,Los Angeles,90291,2
-118.33336,33.98175,2016-01-11T00:00:00Z,,6336  S BRYNHURST  AVE,Los Angeles,90043,1
-118.37176,34.16137,2016-01-12T00:00:00Z,,11035  W MORRISON  ST,Los Angeles,91601,3
-118.20299,34.04951,2016-01-12T00:00:00Z,,2511  E MALABAR  ST,Los Angeles,90033,2
-118.36941,34.15821,2016-01-12T00:00:00Z,,4817  N CRANER  AVE,Los Angeles,91601,4
-118.36941,34.15834,2016-01-12T00:00:00Z,,4823  N CRANER  AVE,Los Angeles,91601,2
-118.36941,34.15848,2016-01-12T00:00:00Z,,4827  N CRANER  AVE,Los Angeles,91601,5
-118.43208,34.06168,2016-01-13T00:00:00Z,,10563  W ASHTON  AVE,Los Angeles,90024,3
-118.27842,34.0655,2016-01-13T00:00:00Z,,305  S CORONADO  ST,Los Angeles,90057,1
-118.28075,34.04851,2016-01-19T00:00:00Z,,1153  S WESTLAKE  AVE,Los Angeles,90006,2
-118.36824,34.15874,2016-01-22T00:00:00Z,,10904  W PEACH GROVE  ST,Los Angeles,91601,3
-118.36844,34.15874,2016-01-22T00:00:00Z,,10908  W PEACH GROVE  ST,Los Angeles,91601,3
-118.33859,34.05462,2016-01-22T00:00:00Z,,1131  S TREMAINE  AVE,Los Angeles,90019,2
-118.383238,34.168885,2016-01-25T00:00:00Z,,5408  N BECK  AVE,Los Angeles,91601,4
-118.38803,34.03756,2016-01-25T00:00:00Z,,8961  W GIBSON  ST,Los Angeles,90034,2
-118.46758,33.98156,2016-01-26T00:00:00Z,,36  E 27TH  AVE,Los Angeles,90291,3
-118.38023,34.17066,2016-01-28T00:00:00Z,,11433  W ALBERS  ST,Los Angeles,91601,2
-118.38058,34.17069,2016-01-28T00:00:00Z,,11443  W ALBERS  ST,Los Angeles,91601,3
-118.36165,34.13325,2016-01-28T00:00:00Z,,3686  N FREDONIA  DR,Los Angeles,90068,2
-118.39681,34.14589,2016-01-29T00:00:00Z,,12117  W VALLEYHEART  DR,Los Angeles,91604,4
-118.42146,34.01093,2016-02-08T00:00:00Z,,11351  W VENICE  BLVD,Los Angeles,90066,3
-118.28853,34.05708,2016-02-09T00:00:00Z,,2869  W FRANCIS  AVE,Los Angeles,90005,3
-118.28869,34.05708,2016-02-09T00:00:00Z,,2877  W FRANCIS  AVE,Los Angeles,90005,4
-118.37759,34.05782,2016-02-10T00:00:00Z,,1051  S CORNING  ST,Los Angeles,90035,2
-118.37759,34.05769,2016-02-10T00:00:00Z,,1055  S CORNING  RD,Los Angeles,90035,3
-118.3802,34.05503,2016-02-10T00:00:00Z,,1220  S BEDFORD  ST,Los Angeles,90035,2
-118.38021,34.05489,2016-02-10T00:00:00Z,,1226  S BEDFORD  ST,Los Angeles,90035,6
-118.61652,34.16738,2016-02-10T00:00:00Z,,22431  W DEL VALLE  ST,Los Angeles,91364,3
-118.25575,33.99139,2016-02-11T00:00:00Z,,1121  E 57TH  ST,Los Angeles,90011,2
-118.3028,34.05226,2016-02-17T00:00:00Z,,1008  S KINGSLEY  DR,Los Angeles,90006,2
-118.3028,34.05188,2016-02-17T00:00:00Z,,1024  S KINGSLEY  DR,Los Angeles,90006,2
-118.44144,34.1724,2016-02-17T00:00:00Z,,14143  W BURBANK  BLVD,Los Angeles,91401,2
-118.37648,34.16276,2016-02-18T00:00:00Z,,11254  W OTSEGO  ST,Los Angeles,91601,2
-118.35251,34.07839,2016-02-18T00:00:00Z,,401  N VISTA  ST,Los Angeles,90036,3
-118.37819,34.17517,2016-02-19T00:00:00Z,,11343  W MIRANDA  ST,Los Angeles,91601,2
-118.44746,34.03763,2016-02-19T00:00:00Z,,2026  S FEDERAL  AVE,Los Angeles,90025,2
-118.28541,34.10517,2016-02-19T00:00:00Z,,4400  W FRANKLIN  AVE,Los Angeles,90027,2
-118.38023,34.17066,2016-02-22T00:00:00Z,,11433  W ALBERS  ST,Los Angeles,91601,2
-118.38058,34.17069,2016-02-22T00:00:00Z,,11443  W ALBERS  ST,Los Angeles,91601,3
-118.62273,34.16549,2016-02-25T00:00:00Z,,22769  W DEL VALLE  ST,Los Angeles,91364,2
-118.28948,33.71802,2016-02-26T00:00:00Z,,2838  S KERCKHOFF  AVE,Los Angeles,90731,2
-118.2847,34.08886,2016-02-29T00:00:00Z,,951  N HOOVER  ST,Los Angeles,90029,2
-118.44341,34.03136,2016-03-01T00:00:00Z,,2439  S FEDERAL  AVE,Los Angeles,90064,3
-118.35916,34.08635,2016-03-01T00:00:00Z,,832  N OGDEN  DR,Los Angeles,90046,2
-118.45017,33.99414,2016-03-02T00:00:00Z,,2432  S PENMAR  AVE,Los Angeles,90291,2
-118.26407,33.96531,2016-03-02T00:00:00Z,,624  E 81ST  ST,Los Angeles,90001,3
-118.33831,34.10448,2016-03-03T00:00:00Z,,1805  N HIGHLAND  AVE,Los Angeles,90028,4
-118.44923,34.03704,2016-03-03T00:00:00Z,,2011  S BARRY  AVE,Los Angeles,90025,3
